sample_path|masked_utmos|utmos_bigvgan|utmos_hifi_gan|utmos_init_bigvgan|utmos_init_hifi_gan|mcd_bigvgan|mcd_hifi_gan|masked_mcd_bigvgan|masked_mcd_hifi_gan|masked_logf0rmse_bigvgan|masked_logf0rmse_hifi_gan|logf0rmse_bigvgan|logf0rmse_hifi_gan|speech_bleu_bigvgan|speech_bleu_hifi_gan|masked_speech_bleu_bigvgan|masked_speech_bleu_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|3.3134|2.5653|2.4915|3.014|2.9135|1.8637|2.0901|4.4455|4.438|0.2339|0.2867|0.1571|0.092|0.6332|0.6477|0.4744|0.4971
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|3.2664|2.9589|3.2532|3.0957|3.3535|1.6761|1.7265|4.2387|4.3657|0.2849|0.3295|0.2768|0.0953|0.6962|0.7106|0.4636|0.5223
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|3.4422|2.9279|3.2231|3.1231|3.6076|1.3069|1.3104|3.7567|3.2096|0.2481|0.2094|0.1469|0.0975|0.7285|0.77|0.4203|0.5302
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|3.299|2.7464|3.0777|3.0293|3.4591|1.7135|1.7562|5.075|4.8931|0.3395|0.3131|0.2606|0.2384|0.68|0.6853|0.4368|0.5301
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|3.3496|2.8666|3.0231|3.0417|3.2257|2.3732|2.1698|4.4576|4.218|0.2503|0.2317|0.2394|0.1227|0.6488|0.6477|0.4981|0.4959
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|3.6048|2.8349|2.9182|3.3999|3.4539|2.0361|1.6664|4.0959|3.8629|0.2111|0.2467|0.1973|0.1106|0.6851|0.7307|0.5382|0.5574
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|3.512|3.6409|3.7249|3.8615|4.0532|1.9692|1.9243|3.2324|3.2846|0.3429|0.3105|0.2969|0.166|0.6467|0.644|0.4606|0.4895
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|3.8118|3.0022|3.3459|3.0297|3.6014|1.4328|1.4734|3.4142|3.2907|0.2939|0.2131|0.2554|0.1912|0.7517|0.7205|0.4196|0.5485
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|3.0615|2.866|3.4678|3.2165|3.6679|1.6365|1.6694|4.3206|4.3106|0.233|0.3587|0.2351|0.2113|0.6597|0.7068|0.3871|0.5472
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.596|3.309|3.3337|3.3855|3.5939|1.4584|1.5036|4.3425|4.2241|0.4058|0.1746|0.1542|0.1141|0.6815|0.6931|0.3145|0.4622
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|3.4671|2.9326|3.0594|3.4473|3.6428|1.1785|1.4987|3.8295|3.9779|0.1579|0.1945|0.0645|0.1007|0.7627|0.6905|0.4601|0.5466
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|3.5514|3.1712|3.2553|3.3026|3.6024|1.2193|1.1896|3.5695|3.4191|0.1459|0.1602|0.084|0.0709|0.7139|0.7339|0.4685|0.5923
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|3.4488|3.0424|3.1972|3.2515|3.4674|1.3367|1.3633|4.2645|4.0637|0.3816|0.3159|0.2314|0.1604|0.7443|0.7647|0.4707|0.5931
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|3.636|3.0194|3.602|3.0097|3.6599|1.3578|1.4239|3.6306|3.6096|0.1664|0.2049|0.1753|0.085|0.7215|0.7173|0.4073|0.5146
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|3.6075|2.6992|3.3314|2.9384|3.7765|1.396|1.3858|3.8109|3.4976|0.2854|0.2284|0.2339|0.1002|0.7421|0.7389|0.4413|0.5495
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|3.8829|3.5406|3.7327|3.5785|3.7188|1.0402|1.0859|3.1921|3.0508|0.2104|0.1872|0.0972|0.0543|0.7314|0.7794|0.3786|0.5311
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1529|3.7585|3.4064|3.5533|3.4775|4.0005|1.1765|1.2401|4.0786|4.1045|0.2242|0.2633|0.1426|0.094|0.7992|0.771|0.5103|0.5869
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_304|3.7236|3.182|3.3028|3.4677|3.7928|1.0805|1.1221|3.0414|3.0399|0.2404|0.2159|0.1078|0.1335|0.686|0.7319|0.4769|0.5376
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1816|3.671|2.8905|3.4997|3.3922|4.1233|1.2917|1.329|3.8376|3.7889|0.2196|0.1818|0.1229|0.1314|0.6678|0.6401|0.4085|0.5458
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|3.8365|3.2935|3.6759|3.4728|3.7803|1.2091|1.2749|4.359|4.4036|0.1707|0.1943|0.1616|0.168|0.7106|0.615|0.5062|0.548
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|3.3163|2.4082|3.2472|2.4902|3.3004|1.4851|1.3624|3.9426|3.848|0.1962|0.1755|0.12|0.1755|0.7305|0.7155|0.4711|0.5528
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|3.784|3.3205|3.6165|3.6274|4.0704|1.1556|1.1391|2.993|2.8522|0.1808|0.2344|0.1706|0.1161|0.7384|0.7131|0.4952|0.5614
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|3.7069|3.2154|3.3062|3.3303|3.5246|1.913|1.9196|3.6183|3.6141|0.2887|0.2342|0.1884|0.1774|0.7479|0.7093|0.4214|0.5415
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|3.8085|2.957|3.3362|3.1379|3.8263|1.259|1.2934|4.453|4.5354|0.1334|0.1247|0.0391|0.0546|0.717|0.7581|0.4397|0.5571
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|3.7596|2.9035|3.3725|3.1991|3.7977|0.9507|0.9646|3.5677|3.497|0.313|0.1628|0.1846|0.1459|0.7719|0.6854|0.4941|0.6177
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_909|4.1296|3.4559|3.5837|3.5531|3.9104|1.2613|1.1759|3.8504|3.6653|0.1643|0.2313|0.1769|0.0543|0.7452|0.7875|0.5331|0.6636
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2265|3.2302|2.5702|2.8377|2.5075|2.8485|1.756|1.7937|3.6436|3.8187|0.3663|0.3355|0.2216|0.1343|0.6342|0.7702|0.4606|0.4556
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_244|3.6014|3.2044|3.4293|3.3168|3.4531|1.377|1.2307|3.9019|4.1173|0.2413|0.1842|0.3209|0.2211|0.7402|0.7424|0.465|0.6311
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_378|3.2045|2.8226|3.09|3.1943|3.6044|1.8272|1.7328|4.3538|4.1266|0.3959|0.3234|0.287|0.1445|0.7333|0.6946|0.4757|0.6169
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_19|3.81|3.2702|3.4453|3.341|3.7948|1.5067|1.6246|4.483|4.2109|0.1708|0.2048|0.1157|0.0911|0.7297|0.6916|0.4259|0.4975
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_404|2.9968|2.4915|2.5516|2.5539|2.6917|1.4986|1.7409|4.0246|3.9736|0.4335|0.3099|0.2242|0.2261|0.7315|0.7572|0.3985|0.5205
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1697|3.1843|2.4131|3.1665|2.4981|3.2601|1.3108|1.3792|3.8594|3.9472|0.2358|0.254|0.1385|0.1189|0.7245|0.7016|0.3702|0.5044
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1119|3.3634|2.8677|3.625|3.063|3.5594|1.4751|1.4749|3.9643|3.7981|0.3679|0.2531|0.1417|0.0971|0.7446|0.6893|0.4246|0.5269
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2068|3.7549|2.9417|3.2539|3.2135|3.5473|2.1833|1.6505|4.2379|4.0049|0.2477|0.1684|0.1818|0.1381|0.74|0.6895|0.4578|0.4919
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_915|4.0296|4.0727|4.2344|4.2327|4.3054|0.9991|1.0925|3.9882|3.9493|0.2107|0.2132|0.09|0.0733|0.8194|0.7538|0.4692|0.6147
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_500|2.9232|2.4724|3.019|2.7209|3.5104|1.3735|1.3427|4.4387|3.9711|0.2116|0.3059|0.1098|0.2009|0.7198|0.7058|0.5017|0.5336
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_526|3.9423|3.389|3.6676|3.4276|3.7744|1.3575|1.363|4.1949|4.1542|0.2576|0.2399|0.203|0.1599|0.7581|0.7532|0.4349|0.5525
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1797|3.8508|3.2538|3.4852|3.4299|3.624|1.0642|1.1023|3.4283|3.3176|0.2462|0.1942|0.1615|0.071|0.7472|0.7398|0.4682|0.5415
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_603|3.5008|2.8439|3.0973|3.0442|3.4383|1.3251|1.3764|4.1501|4.1501|0.1838|0.1999|0.1584|0.0825|0.7102|0.6861|0.487|0.5573
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1061|2.6761|2.5561|2.7759|2.7763|3.1457|1.6929|1.7079|3.4407|3.3008|0.2905|0.2375|0.1403|0.1293|0.6849|0.7032|0.4079|0.5105
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1425|3.4941|2.9546|3.097|3.3138|3.3673|1.2887|1.294|5.0808|4.9587|0.3141|0.3138|0.1907|0.2148|0.6966|0.7087|0.518|0.5254
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_312|3.5616|3.3035|3.4672|3.4792|3.6942|1.3024|1.971|3.9439|4.2016|0.1236|0.1479|0.0534|0.0714|0.7477|0.7551|0.4473|0.504
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_847|3.9256|3.0079|3.5215|3.46|4.2418|1.2171|1.1936|3.151|3.155|0.204|0.1409|0.1384|0.0901|0.7081|0.7772|0.4321|0.5285
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1002|3.341|3.196|3.3538|3.4258|3.5236|1.7358|1.4942|4.1505|3.915|0.2556|0.2553|0.1313|0.1261|0.7273|0.7723|0.4918|0.5254
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|3.6944|3.1536|3.7331|3.1469|4.1072|1.5566|1.6016|3.6714|3.559|0.3723|0.1654|0.0949|0.1338|0.6795|0.732|0.4734|0.5248
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|3.9422|3.2815|3.5868|3.8522|3.7997|1.4276|1.4781|3.6783|3.6364|0.2069|0.2235|0.1925|0.1332|0.7528|0.7468|0.4498|0.5419
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_275|3.73|3.3555|3.6321|3.4106|3.8703|1.3541|1.9023|3.9186|4.1121|0.2388|0.1845|0.1596|0.1486|0.7392|0.7698|0.4791|0.5088
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|3.5586|3.1171|3.4774|3.5463|3.9165|1.0607|1.1105|3.9049|3.6246|0.2897|0.24|0.0891|0.0597|0.7129|0.7197|0.478|0.5392
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|3.726|3.2555|3.4239|3.4688|3.7502|1.6518|1.5547|3.8884|3.7888|0.2902|0.271|0.1247|0.0713|0.7264|0.7648|0.4066|0.4935
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|3.3562|2.8209|3.2567|3.0869|3.5826|1.0593|1.1048|4.2103|3.8874|0.1787|0.2642|0.047|0.1618|0.7305|0.7057|0.3365|0.482
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|3.6454|2.8616|2.8162|3.014|2.9135|1.2933|1.3145|3.3714|3.4345|0.2066|0.2296|0.2276|0.1229|0.7611|0.7661|0.5365|0.5578
